materials,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49,Product 50,Product 51,Product 52,Product 53,Product 54,Product 55,Product 56,Product 57,Product 58,Product 59,Product 60,Product 61,Product 62,Product 63,Product 64,Product 65,Product 66,Product 67,Product 68,Product 69,Product 70,Product 71,Product 72,Product 73,Product 74,Product 75,Product 76,Product 77,Product 78,Product 79,Product 80,Product 81,Product 82,Product 83,Product 84,Product 85,Product 86,Product 87,Product 88,Product 89,Product 90,Product 91,Product 92,Product 93,Product 94,Product 95,Product 96,Product 97,Product 98,Product 99,Product 100
144,0.0,0.0,0.0,61.91,0.0,0.0,0.0,0.0,0.0,34.51,0.0,0.0,38.76,0.0,0.0,38.37,0.0,31.05,0.0,0.0,42.06,0.0,40.76,0.0,0.0,42.16,33.69,0.0,0.0,61.28,0.0,0.0,0.0,0.0,0.0,0.0,31.15,0.0,71.96,36.43,0.0,0.0,0.0,0.0,0.0,42.03,0.0,28.39,0.0,39.48,46.24,0.0,35.03,0.0,26.97,0.0,0.0,34.78,0.0,38.93,0.0,61.55,0.0,38.23,31.94,0.0,0.0,0.0,0.0,32.51,0.0,0.0,0.0,0.0,0.0,33.85,0.0,0.0,0.0,30.3,54.84,0.0,0.0,52.13,0.0,0.0,32.29,26.83,33.94,0.0,0.0,0.0,33.51,36.88,0.0,0.0,0.0,36.32,44.61,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,33.06,64.7,0.0,0.0,51.68,0.0,29.27,49.03,0.0,49.9,0.0,0.0,0.0,0.0,37.17,0.0,27.41,0.0,48.7,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47,45.3,0.0,41.57,0.0,33.42,0.0,42.01,0.0,0.0,0.0,0.0,0.0,0.0,28.08,0.0,0.0,33.27,0.0,0.0,0.0,0.0,0.0,59.04,18.39,0.0,0.0,53.86,26.27,38.09,0.0,0.0,0.0,0.0,26.28,0.0,0.0,24.55,0.0,24.51,0.0,0.0,25.85,0.0,42.93,36.29,0.0,0.0,0.0,0.0,21.75,0.0,0.0,33.41,30.11,0.0,0.0,0.0,54.58
146,28.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67,0.0,0.0,0.0,0.0,0.0,29.72,0.0,0.0,0.0,41.55,0.0,0.0,0.0,29.22,0.0,0.0,33.07,0.0,0.0,0.0,16.74,25.9,0.0,0.0,49.52,0.0,0.0,0.0,52.37,39.59,25.3,52.27,52.69,42.2,31.04,0.0,0.0,0.0,31.14,27.58,0.0,18.47,33.55,0.0,0.0,28.64,0.0,31.73,37.33,0.0,0.0,0.0,0.0,61.39,50.12,0.0,0.0,39.58,34.97,0.0,0.0,0.0,0.0,42.01,0.0,48.6,0.0,22.73,47.17,0.0,0.0,61.82,0.0,39.82,0.0,0.0,0.0,24.71,56.6,0.0,0.0,41.29,37.36,0.0,0.0,44.41,0.0,0.0,0.0
147,0.0,32.28,37.01,49.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,0.0,47.68,0.0,0.0,0.0,40.86,41.73,71.2,0.0,0.0,0.0,0.0,22.81,0.0,0.0,0.0,56.63,51.48,0.0,32.14,54.97,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,37.76,0.0,39.56,0.0,34.76,0.0,0.0,0.0,0.0,0.0,42.3,36.46,0.0,0.0,27.56,27.01,0.0,55.54,0.0,0.0,0.0,0.0,0.0,43.64,0.0,0.0,62.1,35.09,0.0,0.0,28.78,0.0,42.51,0.0,37.91,28.41,45.07,0.0,34.55,0.0,0.0,48.84,0.0,27.27,39.96,46.65,55.84,60.84,0.0,0.0,0.0,49.2
148,0.0,0.0,61.73,0.0,0.0,62.1,40.29,81.26,0.0,41.34,0.0,39.43,37.82,0.0,0.0,73.53,0.0,27.91,44.19,0.0,54.51,35.63,0.0,0.0,35.18,51.4,0.0,0.0,0.0,32.8,0.0,0.0,0.0,53.49,0.0,36.64,0.0,44.57,49.3,0.0,0.0,53.24,0.0,40.01,0.0,37.78,0.0,0.0,0.0,0.0,0.0,0.0,56.28,0.0,0.0,32.11,0.0,60.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68,0.0,0.0,0.0,0.0,0.0,53.01,0.0,0.0,38.02,0.0,0.0,0.0,0.0,0.0,0.0,45.68,0.0,47.12,0.0,30.77,33.82,42.12,0.0,0.0,0.0,62.7,30.74,0.0,63.31,0.0,0.0,0.0
149,0.0,67.02,35.3,0.0,48.87,60.57,34.93,0.0,27.91,67.82,0.0,0.0,0.0,0.0,0.0,0.0,69.24,0.0,0.0,0.0,0.0,39.7,30.45,51.38,0.0,0.0,0.0,0.0,0.0,0.0,47.48,0.0,0.0,0.0,51.61,39.94,0.0,20.66,0.0,0.0,0.0,0.0,0.0,0.0,26.76,0.0,0.0,43.33,0.0,0.0,0.0,45.85,59.02,0.0,53.27,0.0,0.0,0.0,0.0,0.0,0.0,20.91,0.0,0.0,0.0,47.83,0.0,0.0,28.59,0.0,48.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.27,0.0,0.0,0.0,47.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,0.0,51.47
150,0.0,0.0,0.0,43.76,0.0,0.0,0.0,0.0,0.0,0.0,56.95,0.0,0.0,0.0,0.0,0.0,40.79,0.0,33.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,23.5,0.0,25.92,0.0,37.63,25.84,0.0,0.0,24.91,0.0,0.0,0.0,0.0,39.18,0.0,42.08,0.0,31.41,0.0,0.0,38.14,0.0,0.0,22.46,0.0,0.0,0.0,0.0,34.51,0.0,12.74,0.0,29.46,0.0,0.0,59.77,0.0,0.0,0.0,0.0,29.7,49.92,0.0,0.0,40.68,23.71,22.54,0.0,0.0,0.0,0.0,0.0,46.17,0.0,0.0,31.96,0.0,0.0,0.0,0.0,0.0,60.93,0.0,34.31,0.0,0.0,0.0,0.0,0.0,40.67,0.0,0.0,0.0
151,32.91,0.0,0.0,50.47,43.49,33.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,18.25,31.21,0.0,27.06,54.76,30.19,0.0,0.0,0.0,35.86,0.0,0.0,34.08,0.0,0.0,0.0,66.47,0.0,36.59,0.0,0.0,0.0,0.0,0.0,55.91,0.0,51.91,47.01,0.0,39.82,0.0,0.0,43.14,0.0,51.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.71,0.0,0.0,0.0,0.0,0.0,38.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.39,51.46,35.11,0.0,33.67,0.0,43.6,0.0,62.09,0.0,0.0,0.0,0.0,0.0,0.0,45.17,36.69,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,37.01,0.0,0.0,38.56,0.0,0.0,44.18,0.0,0.0,37.82,0.0,64.58,0.0,0.0,0.0,0.0,63.81,0.0,0.0,0.0,34.0,0.0,31.31,38.39,0.0,31.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73,0.0,0.0,0.0,58.76,37.81,0.0,39.16,0.0,54.7,0.0,42.18,0.0,0.0,24.43,31.88,0.0,0.0,0.0,32.72,0.0,0.0,60.27,29.41,0.0,0.0,37.62,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,23.48,35.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68,20.62,0.0,23.95,27.08,0.0,45.14,0.0,31.3,35.39,0.0,0.0,47.43,33.86,0.0,0.0,0.0
153,0.0,0.0,0.0,31.2,53.59,0.0,0.0,51.12,36.66,46.36,23.22,31.26,54.43,0.0,0.0,0.0,43.44,0.0,64.28,0.0,46.26,27.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,0.0,0.0,0.0,32.62,45.47,0.0,0.0,0.0,0.0,0.0,0.0,39.49,0.0,0.0,0.0,0.0,57.26,31.28,0.0,46.64,41.94,0.0,0.0,40.74,23.89,35.51,0.0,0.0,31.02,0.0,19.37,0.0,30.54,0.0,0.0,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0,0.0,41.23,0.0,0.0,21.53,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.74,42.77,0.0,0.0,31.18,0.0,28.01,29.88
154,0.0,45.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.34,28.17,40.82,0.0,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,65.41,0.0,0.0,0.0,0.0,0.0,33.28,0.0,0.0,0.0,0.0,42.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14,0.0,39.98,47.89,33.86,24.4,49.86,0.0,34.76,62.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.28,52.84,0.0,0.0,34.92,0.0,0.0,0.0,43.55,0.0,0.0,0.0,0.0,18.19,0.0,0.0,0.0,36.38,0.0,0.0,38.18,0.0,0.0,0.0,0.0,0.0,51.03,0.0,0.0,0.0,0.0,31.18,0.0,0.0
155,0.0,39.17,40.25,62.2,0.0,50.45,35.29,0.0,0.0,43.75,0.0,31.67,0.0,0.0,31.56,0.0,40.29,53.37,55.17,51.02,0.0,0.0,18.98,0.0,0.0,0.0,0.0,57.5,35.44,30.06,0.0,0.0,61.94,42.33,0.0,54.42,0.0,0.0,35.71,42.7,0.0,0.0,0.0,38.55,0.0,57.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.11,0.0,75.22,0.0,0.0,31.61,0.0,44.81,32.0,38.49,0.0,0.0,30.43,0.0,0.0,47.98,0.0,0.0,36.53,51.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,0.0,36.95,49.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.05,38.26,0.0,0.0,36.83,51.86
156,0.0,0.0,0.0,0.0,28.17,0.0,0.0,46.03,0.0,0.0,0.0,26.14,0.0,20.91,39.0,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74,29.84,0.0,0.0,27.53,43.91,38.53,0.0,0.0,0.0,0.0,0.0,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76,56.32,39.11,0.0,37.67,28.04,33.91,0.0,0.0,0.0,0.0,32.49,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,45.53,0.0,0.0,0.0,62.67,0.0,51.08,16.47,0.0,0.0,21.52,24.38,0.0,36.84,0.0,41.49,0.0,0.0,0.0,0.0,36.17,34.02,0.0,0.0,32.23,37.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,31.3,0.0,0.0,0.0,0.0,35.19,0.0,0.0,20.76,29.14,60.06,20.67,0.0,41.27,33.83,71.2,0.0,58.09,0.0,0.0,21.84,0.0,0.0,18.85,0.0,0.0,0.0,29.35,0.0,0.0,49.59,0.0,0.0,45.13,0.0,0.0,24.01,0.0,0.0,0.0,0.0,0.0,0.0,60.75,41.25,0.0,0.0,47.37,0.0,40.17,35.0,42.18,0.0,9.87,0.0,0.0,0.0,0.0,26.35,0.0,50.14,0.0,35.16,0.0,30.86,0.0,0.0,0.0,41.49,24.24,0.0,0.0,0.0,57.49,37.05,36.27,0.0,0.0,26.97,0.0,0.0,0.0,0.0,0.0,44.44,0.0,33.15,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,36.44,0.0,74.64,25.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47,0.0,0.0,0.0,0.0,0.0,23.05,0.0,0.0,0.0,0.0,0.0,0.0,36.56,39.64,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,37.05,0.0,0.0,0.0,0.0,42.74,0.0,0.0,32.55,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,31.25,0.0,34.61,0.0,0.0,0.0,0.0,51.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.57,0.0,75.71,29.49,0.0,35.92,0.0,0.0,0.0,46.66,19.45,0.0,49.97,0.0,28.47,52.24,0.0,33.0,0.0,42.05,0.0,41.02,0.0,0.0,21.46,0.0,30.64
159,0.0,0.0,0.0,37.89,0.0,0.0,0.0,0.0,0.0,0.0,28.49,0.0,0.0,0.0,29.38,0.0,50.13,0.0,41.2,34.73,0.0,0.0,0.0,0.0,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48,0.0,0.0,46.8,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,0.0,35.93,0.0,0.0,0.0,0.0,0.0,0.0,28.43,32.97,0.0,0.0,25.14,41.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.84,0.0,40.19,0.0,0.0,0.0,0.0,45.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02,0.0,0.0,54.01,66.28,0.0,0.0,0.0,0.0,41.27,0.0,0.0,0.0,0.0
160,0.0,0.0,31.21,46.43,0.0,0.0,34.72,33.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,28.48,48.36,0.0,47.0,36.48,41.53,48.99,0.0,50.45,32.78,0.0,22.33,0.0,0.0,0.0,20.96,45.4,38.39,39.64,32.14,0.0,0.0,37.76,0.0,0.0,0.0,54.86,0.0,0.0,57.69,0.0,0.0,41.91,0.0,0.0,0.0,0.0,0.0,35.35,0.0,48.63,0.0,0.0,0.0,43.48,0.0,0.0,31.39,48.0,0.0,0.0,0.0,0.0,0.0,44.37,0.0,55.68,0.0,52.99,36.19,0.0,13.07,53.79,0.0,0.0,0.0,27.99,0.0,37.83,0.0,35.27,28.0,0.0,31.05,0.0,32.21,37.3,0.0,0.0,0.0,27.79
161,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0.0,0.0,0.0,24.35,0.0,0.0,0.0,12.25,0.0,76.65,0.0,0.0,32.59,45.3,0.0,61.01,38.02,0.0,45.72,60.99,0.0,39.4,0.0,62.97,70.78,0.0,0.0,48.85,0.0,0.0,28.44,35.35,0.0,0.0,0.0,0.0,58.64,45.23,0.0,43.86,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0,28.22,0.0,0.0,0.0,0.0,47.03,0.0,53.04,0.0,0.0,0.0,45.22,28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.42,0.0,20.29,55.9,0.0,0.0,36.6,0.0,0.0,0.0,0.0,49.33,0.0,0.0,45.55,0.0,0.0,0.0,0.0
162,9.45,34.83,0.0,34.58,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,0.0,36.82,43.24,0.0,31.21,0.0,0.0,44.24,0.0,40.63,31.95,0.0,0.0,0.0,45.39,0.0,0.0,30.1,0.0,29.14,46.26,63.89,0.0,0.0,0.0,64.1,0.0,55.13,0.0,30.72,0.0,53.28,0.0,23.6,28.41,35.02,18.1,0.0,0.0,0.0,0.0,45.29,0.0,29.88,0.0,41.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.02,23.5,0.0,40.61,0.0,37.99,0.0,26.55,0.0,0.0,43.87,60.17,0.0,28.29,32.85,21.62,0.0,0.0,0.0,0.0,42.62,56.46,0.0,0.0,21.97,42.77,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0
163,0.0,0.0,47.13,0.0,14.11,61.02,42.06,23.18,35.31,46.6,0.0,38.76,0.0,39.6,0.0,0.0,0.0,37.08,0.0,0.0,26.35,0.0,0.0,25.35,0.0,0.0,43.6,0.0,48.65,0.0,50.47,40.44,0.0,30.75,36.24,0.0,0.0,0.0,0.0,0.0,0.0,38.54,35.74,54.23,42.98,0.0,31.38,0.0,0.0,43.79,31.86,0.0,48.42,0.0,0.0,0.0,33.08,0.0,0.0,0.0,41.02,27.82,0.0,0.0,0.0,60.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69,0.0,50.11,0.0,0.0,27.09,0.0,42.82,62.74,0.0,0.0,0.0,40.55,0.0,48.83,47.0,32.41,0.0,0.0,0.0,0.0,52.45,0.0,27.59,69.73,0.0,0.0
164,0.0,0.0,55.12,0.0,0.0,49.17,0.0,0.0,0.0,42.87,0.0,24.79,32.22,33.53,0.0,31.03,0.0,0.0,0.0,0.0,0.0,0.0,43.19,56.6,38.39,0.0,0.0,0.0,82.09,0.0,34.0,0.0,31.36,0.0,0.0,0.0,39.56,28.04,0.0,0.0,0.0,0.0,66.08,0.0,0.0,26.98,22.53,42.41,0.0,0.0,25.63,0.0,38.01,0.0,18.03,0.0,22.72,0.0,39.67,0.0,0.0,0.0,0.0,52.93,0.0,0.0,0.0,22.09,26.32,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,43.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47,0.0,30.58,47.15,15.4,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,34.18,0.0,0.0,0.0,0.0,0.0,55.68,0.0,36.11,0.0,0.0,0.0,0.0,0.0,0.0,29.95,23.08,24.47,0.0,0.0,27.28,21.63,67.81,0.0,0.0,38.85,0.0,0.0,0.0,23.04,0.0,0.0,0.0,31.26,0.0,48.39,43.96,0.0,0.0,0.0,0.0,0.0,42.13,0.0,0.0,0.0,25.14,0.0,22.62,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,28.41,0.0,0.0,0.0,0.0,0.0,0.0,24.94,0.0,0.0,48.18,0.0,0.0,43.33,0.0,0.0,25.74,0.0,34.97,0.0,0.0,18.01,0.0,50.86,26.04,42.35
166,39.08,0.0,34.17,27.1,0.0,0.0,0.0,0.0,36.93,49.6,0.0,0.0,0.0,0.0,21.35,28.58,0.0,0.0,25.24,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24,0.0,39.48,0.0,0.0,0.0,44.26,46.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.21,22.6,0.0,0.0,0.0,0.0,0.0,48.14,0.0,0.0,0.0,0.0,44.63,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,37.68,0.0,0.0,0.0,0.0,0.0,0.0,16.46,0.0,30.49,66.75,0.0,39.66,0.0,0.0,0.0,29.09,53.9,0.0,0.0,0.0,0.0,51.18,34.23,33.26,30.49,0.0,0.0,26.39,0.0,0.0,0.0,35.17,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,28.78,24.19,25.22,0.0,0.0,0.0,45.17,46.39,49.73,0.0,0.0,0.0,50.38,0.0,0.0,0.0,0.0,32.86,0.0,0.0,26.93,0.0,41.85,0.0,0.0,0.0,0.0,0.0,0.0,21.13,0.0,0.0,45.61,0.0,55.37,32.21,40.75,30.0,28.76,0.0,0.0,0.0,0.0,0.0,0.0,51.84,32.49,0.0,30.48,41.28,0.0,0.0,49.2,0.0,0.0,29.55,23.57,0.0,47.92,0.0,0.0,0.0,0.0,40.86,32.38,0.0,0.0,56.9,0.0,36.82,0.0,0.0,37.27,53.29,0.0,0.0,33.22,0.0,0.0,51.75,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52,49.55
168,19.97,40.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,51.91,29.25,36.29,0.0,0.0,0.0,0.0,0.0,22.99,52.45,22.75,0.0,0.0,0.0,0.0,42.98,0.0,37.98,0.0,0.0,0.0,0.0,29.73,0.0,35.24,34.59,0.0,0.0,0.0,0.0,0.0,35.58,0.0,0.0,0.0,0.0,63.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99,0.0,0.0,0.0,0.0,38.88,0.0,0.0,0.0,0.0,60.23,0.0,47.29,48.65,41.98,39.37,0.0,18.66,0.0,45.18,24.76,37.59,0.0,0.0,41.65,0.0,0.0,0.0,0.0,0.0,0.0,25.38,0.0,33.16,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,32.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73,0.0,48.9,0.0,0.0,0.0,28.82,28.62,36.01,0.0,0.0,0.0,21.12,0.0,0.0,0.0,0.0,0.0,60.32,0.0,83.56,0.0,0.0,35.84,0.0,18.4,33.79,0.0,0.0,43.19,0.0,0.0,0.0,0.0,35.05,34.61,39.13,36.21,0.0,31.21,0.0,40.88,40.86,50.52,0.0,0.0,0.0,61.98,17.73,36.62,0.0,69.36,54.1,31.82,24.72,0.0,0.0,0.0,0.0,0.0,60.81,0.0,19.38,0.0,42.21,0.0,36.34,0.0,0.0,24.06,66.07,0.0,0.0,0.0,25.45,28.25,0.0,0.0,26.75,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38,29.32,0.0,0.0,29.11,31.77,0.0,36.88,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,49.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71,0.0,49.57,0.0,43.04,0.0,0.0,0.0,32.57,0.0,0.0,0.0,0.0,37.41,0.0,27.18,0.0,42.7,0.0,43.37,53.16,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.15,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,41.98,0.0,0.0,0.0,39.99,61.37,48.85,0.0,0.0,0.0,46.62,31.72,26.74,0.0,0.0,29.9,0.0,58.75,24.07,0.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,31.91,0.0,0.0,0.0,49.92,27.69,39.96,0.0,0.0,0.0,0.0,0.0,50.82,46.63,0.0,53.31,0.0,47.04,48.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,51.38,32.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.98,0.0,61.4,0.0,51.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11,0.0,0.0,31.36,0.0,0.0,25.08,0.0,0.0,0.0,0.0,21.7,49.45,0.0,0.0,0.0,0.0
172,0.0,39.88,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0.0,54.5,0.0,0.0,54.48,0.0,36.94,50.0,0.0,28.27,29.23,0.0,0.0,48.29,33.91,36.65,23.82,0.0,35.19,41.13,0.0,42.64,45.62,0.0,0.0,0.0,0.0,0.0,49.6,71.66,44.94,34.2,0.0,27.07,0.0,31.87,0.0,0.0,0.0,0.0,0.0,0.0,56.55,26.68,0.0,54.22,0.0,0.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,72.83,0.0,0.0,40.48,0.0,0.0,41.71,0.0,0.0,0.0,40.0,44.59,0.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.24,0.0,0.0
173,42.94,0.0,27.57,0.0,0.0,29.19,0.0,0.0,57.29,0.0,0.0,0.0,34.8,0.0,34.0,0.0,0.0,0.0,0.0,29.16,0.0,0.0,32.21,46.1,0.0,0.0,0.0,42.95,0.0,0.0,49.89,0.0,0.0,45.77,25.28,0.0,40.09,48.06,29.31,0.0,0.0,0.0,38.71,41.27,0.0,0.0,0.0,43.28,0.0,0.0,0.0,31.99,0.0,0.0,0.0,0.0,0.0,23.42,22.1,0.0,0.0,30.53,0.0,0.0,0.0,33.49,47.02,19.32,0.0,0.0,0.0,0.0,25.23,50.34,0.0,58.1,0.0,23.44,16.25,0.0,0.0,0.0,0.0,0.0,0.0,32.62,0.0,0.0,47.66,0.0,0.0,0.0,0.0,0.0,0.0,27.81,0.0,0.0,54.24,39.18
174,41.82,0.0,0.0,0.0,0.0,0.0,45.55,0.0,0.0,0.0,0.0,38.57,0.0,0.0,0.0,42.92,0.0,29.81,0.0,54.13,0.0,70.54,81.66,40.7,27.82,0.0,0.0,0.0,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.57,0.0,0.0,0.0,0.0,28.77,42.6,51.4,0.0,0.0,43.89,31.89,0.0,0.0,35.97,0.0,57.52,0.0,0.0,0.0,0.0,62.42,0.0,30.09,0.0,42.69,0.0,0.0,0.0,0.0,41.95,0.0,41.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,0.0,0.0,24.17,45.54,0.0,0.0,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.14,32.13,27.06,0.0,0.0
175,36.66,39.95,31.73,0.0,0.0,0.0,33.06,0.0,0.0,21.46,44.02,0.0,46.69,0.0,35.21,44.47,0.0,0.0,0.0,0.0,0.0,0.0,49.06,0.0,49.76,46.68,0.0,0.0,0.0,0.0,0.0,39.18,20.65,0.0,29.75,0.0,45.91,0.0,0.0,0.0,41.0,38.53,34.27,0.0,0.0,0.0,0.0,42.51,0.0,0.0,63.55,0.0,0.0,0.0,27.52,0.0,34.68,0.0,0.0,0.0,0.0,40.5,0.0,28.81,0.0,0.0,24.52,0.0,34.02,34.31,0.0,0.0,23.37,24.69,0.0,0.0,42.07,0.0,0.0,0.0,0.0,57.66,0.0,0.0,36.98,0.0,0.0,0.0,0.0,0.0,35.04,49.35,35.36,0.0,25.93,0.0,0.0,24.46,0.0,0.0
176,37.78,0.0,49.32,48.99,0.0,27.06,32.19,0.0,30.64,25.54,26.85,39.44,0.0,0.0,0.0,47.7,0.0,0.0,0.0,30.62,0.0,0.0,47.9,0.0,41.62,0.0,53.23,22.63,0.0,0.0,39.47,0.0,28.64,0.0,0.0,0.0,0.0,35.97,0.0,36.48,0.0,0.0,24.07,0.0,23.39,0.0,0.0,0.0,24.92,0.0,24.5,0.0,0.0,0.0,66.07,0.0,35.6,51.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.54,0.0,0.0,0.0,35.44,0.0,0.0,27.3,0.0,51.05,0.0,77.11,56.73,0.0,0.0,25.06,0.0,0.0,0.0,0.0,31.12,35.46,0.0,0.0,36.36,0.0,0.0,0.0,46.39,0.0,0.0,0.0,0.0,33.23
